word,sent_num,pos
n't,1001,RB
understand,1001,VB
.,1001,.
'',1001,''
``,1002,``
It,1002,PRP
is,1002,VBZ
not,1002,RB
violence,1002,NN
that,1002,IN
best,1002,JJS
overcomes,1002,RB
hate,1002,NN
--,1002,:
nor,1002,CC
vengeance,1002,NN
that,1002,IN
most,1002,JJS
certainly,1002,RB
heals,1002,JJ
injury,1002,NN
.,1002,.
'',1002,''
``,1003,``
What,1003,WP
then,1003,RB
?,1003,.
'',1003,''
``,1004,``
Read,1004,VB
the,1004,DT
New,1004,NNP
Testament,1004,NNP
",",1004,","
and,1004,CC
observe,1004,VB
what,1004,WP
Christ,1004,NNP
says,1004,VBZ
",",1004,","
and,1004,CC
how,1004,WRB
He,1004,PRP
acts,1004,VBZ
;,1004,:
make,1004,VB
His,1004,PRP$
word,1004,NN
your,1004,PRP$
rule,1004,NN
",",1004,","
and,1004,CC
His,1004,PRP$
conduct,1004,NN
your,1004,PRP$
example,1004,NN
.,1004,.
'',1004,''
``,1005,``
What,1005,WP
does,1005,VBZ
He,1005,PRP
say,1005,VB
?,1005,.
'',1005,''
``,1006,``
Love,1006,VB
your,1006,PRP$
enemies,1006,NNS
;,1006,:
bless,1006,VB
them,1006,PRP
that,1006,IN
curse,1006,NN
you,1006,PRP
;,1006,:
do,1006,VB
good,1006,JJ
to,1006,TO
them,1006,PRP
that,1006,IN
hate,1006,NN
you,1006,PRP
and,1006,CC
despitefully,1006,RB
use,1006,VB
you,1006,PRP
.,1006,.
'',1006,''
``,1007,``
Then,1007,RB
I,1007,PRP
should,1007,MD
love,1007,VB
Mrs.,1007,NNP
Reed,1007,NNP
",",1007,","
which,1007,WDT
I,1007,PRP
can,1007,MD
not,1007,RB
do,1007,VB
;,1007,:
I,1007,PRP
should,1007,MD
bless,1007,VB
her,1007,PRP$
son,1007,NN
John,1007,NNP
",",1007,","
which,1007,WDT
is,1007,VBZ
impossible,1007,JJ
.,1007,.
'',1007,''
In,1008,IN
her,1008,PRP$
turn,1008,NN
",",1008,","
Helen,1008,NNP
Burns,1008,NNP
asked,1008,VBD
me,1008,PRP
to,1008,TO
explain,1008,VB
",",1008,","
and,1008,CC
I,1008,PRP
proceeded,1008,VBD
forthwith,1008,NN
to,1008,TO
pour,1008,VB
out,1008,RP
",",1008,","
in,1008,IN
my,1008,PRP$
own,1008,JJ
way,1008,NN
",",1008,","
the,1008,DT
tale,1008,NN
of,1008,IN
my,1008,PRP$
sufferings,1008,NNS
and,1008,CC
resentments,1008,NNS
.,1008,.
Bitter,1009,NNP
and,1009,CC
truculent,1009,NN
when,1009,WRB
excited,1009,VBN
",",1009,","
I,1009,PRP
spoke,1009,VBD
as,1009,IN
I,1009,PRP
felt,1009,VBD
",",1009,","
without,1009,IN
reserve,1009,NN
or,1009,CC
softening,1009,NN
.,1009,.
Helen,1010,NNP
heard,1010,VBD
me,1010,PRP
patiently,1010,RB
to,1010,TO
the,1010,DT
end,1010,NN
:,1010,:
I,1010,PRP
expected,1010,VBD
she,1010,PRP
would,1010,MD
then,1010,RB
make,1010,VB
a,1010,DT
remark,1010,NN
",",1010,","
but,1010,CC
she,1010,PRP
said,1010,VBD
nothing,1010,NN
.,1010,.
``,1011,``
Well,1011,RB
",",1011,","
'',1011,''
I,1011,PRP
asked,1011,VBD
impatiently,1011,RB
",",1011,","
``,1011,``
is,1011,VBZ
not,1011,RB
Mrs.,1011,NNP
Reed,1011,VBD
a,1011,DT
hard-hearted,1011,JJ
",",1011,","
bad,1011,JJ
woman,1011,NN
?,1011,.
'',1011,''
``,1012,``
She,1012,PRP
has,1012,VBZ
been,1012,VBN
unkind,1012,JJ
to,1012,TO
you,1012,PRP
",",1012,","
no,1012,DT
doubt,1012,NN
;,1012,:
because,1012,IN
you,1012,PRP
see,1012,VBP
",",1012,","
she,1012,PRP
dislikes,1012,VBZ
your,1012,PRP$
cast,1012,NN
of,1012,IN
character,1012,NN
",",1012,","
as,1012,IN
Miss,1012,NNP
Scatcherd,1012,NNP
does,1012,VBZ
mine,1012,VB
;,1012,:
but,1012,CC
how,1012,WRB
minutely,1012,RB
you,1012,PRP
remember,1012,VBP
all,1012,DT
she,1012,PRP
has,1012,VBZ
done,1012,VBN
and,1012,CC
said,1012,VBD
to,1012,TO
you,1012,PRP
!,1012,.
What,1013,WP
a,1013,DT
singularly,1013,JJ
deep,1013,JJ
impression,1013,NN
her,1013,PRP$
injustice,1013,NN
seems,1013,VBZ
to,1013,TO
have,1013,VB
made,1013,VBN
on,1013,IN
your,1013,PRP$
heart,1013,NN
!,1013,.
No,1014,DT
ill-usage,1014,NN
so,1014,RB
brands,1014,VBZ
its,1014,PRP$
record,1014,NN
on,1014,IN
my,1014,PRP$
feelings,1014,NNS
.,1014,.
Would,1015,MD
you,1015,PRP
not,1015,RB
be,1015,VB
happier,1015,JJR
if,1015,IN
you,1015,PRP
tried,1015,VBD
to,1015,TO
forget,1015,VB
her,1015,PRP$
severity,1015,NN
",",1015,","
together,1015,RB
with,1015,IN
the,1015,DT
passionate,1015,NN
emotions,1015,NNS
it,1015,PRP
excited,1015,VBD
?,1015,.
Life,1016,NNP
appears,1016,VBZ
to,1016,TO
me,1016,PRP
too,1016,RB
short,1016,JJ
to,1016,TO
be,1016,VB
spent,1016,VBN
in,1016,IN
nursing,1016,VBG
animosity,1016,NN
or,1016,CC
registering,1016,VBG
wrongs,1016,NNS
.,1016,.
We,1017,PRP
are,1017,VBP
",",1017,","
and,1017,CC
must,1017,MD
be,1017,VB
",",1017,","
one,1017,CD
and,1017,CC
all,1017,DT
",",1017,","
burdened,1017,VBN
with,1017,IN
faults,1017,NNS
in,1017,IN
this,1017,DT
world,1017,NN
:,1017,:
but,1017,CC
the,1017,DT
time,1017,NN
will,1017,MD
soon,1017,RB
come,1017,VB
when,1017,WRB
",",1017,","
I,1017,PRP
trust,1017,VBP
",",1017,","
we,1017,PRP
shall,1017,MD
put,1017,VB
them,1017,PRP
off,1017,RP
in,1017,IN
putting,1017,VBG
off,1017,RP
our,1017,PRP$
corruptible,1017,JJ
bodies,1017,NNS
;,1017,:
when,1017,WRB
debasement,1017,NN
and,1017,CC
sin,1017,NN
will,1017,MD
fall,1017,VB
from,1017,IN
us,1017,PRP
with,1017,IN
this,1017,DT
cumbrous,1017,JJ
frame,1017,NN
of,1017,IN
flesh,1017,NN
",",1017,","
and,1017,CC
only,1017,RB
the,1017,DT
spark,1017,NN
of,1017,IN
the,1017,DT
spirit,1017,NN
will,1017,MD
remain,1017,VB
",",1017,","
--,1017,:
the,1017,DT
impalpable,1017,JJ
principle,1017,NN
of,1017,IN
light,1017,NN
and,1017,CC
thought,1017,NN
",",1017,","
pure,1017,NN
as,1017,IN
when,1017,WRB
it,1017,PRP
left,1017,VBD
the,1017,DT
Creator,1017,NNP
to,1017,TO
inspire,1017,VB
the,1017,DT
creature,1017,NN
:,1017,:
whence,1017,NN
it,1017,PRP
came,1017,VBD
it,1017,PRP
will,1017,MD
return,1017,VB
;,1017,:
perhaps,1017,RB
again,1017,RB
to,1017,TO
be,1017,VB
communicated,1017,VBN
to,1017,TO
some,1017,DT
being,1017,VBG
higher,1017,JJR
than,1017,IN
man,1017,NN
--,1017,:
perhaps,1017,RB
to,1017,TO
pass,1017,VB
through,1017,IN
gradations,1017,NNS
of,1017,IN
glory,1017,NN
",",1017,","
from,1017,IN
the,1017,DT
pale,1017,JJ
human,1017,JJ
soul,1017,NN
to,1017,TO
brighten,1017,VB
to,1017,TO
the,1017,DT
seraph,1017,NN
!,1017,.
Surely,1018,RB
it,1018,PRP
will,1018,MD
never,1018,RB
",",1018,","
on,1018,IN
the,1018,DT
contrary,1018,JJ
",",1018,","
be,1018,VB
suffered,1018,VBN
to,1018,TO
degenerate,1018,VB
from,1018,IN
man,1018,NN
to,1018,TO
fiend,1018,VB
?,1018,.
No,1019,DT
;,1019,:
I,1019,PRP
can,1019,MD
not,1019,RB
believe,1019,VB
that,1019,IN
:,1019,:
I,1019,PRP
hold,1019,VBP
another,1019,DT
creed,1019,NN
:,1019,:
which,1019,WDT
no,1019,DT
one,1019,NN
ever,1019,RB
taught,1019,VBD
me,1019,PRP
",",1019,","
and,1019,CC
which,1019,WDT
I,1019,PRP
seldom,1019,VBP
mention,1019,NN
;,1019,:
but,1019,CC
in,1019,IN
which,1019,WDT
I,1019,PRP
delight,1019,VBD
",",1019,","
and,1019,CC
to,1019,TO
which,1019,WDT
I,1019,PRP
cling,1019,VBP
:,1019,:
for,1019,IN
it,1019,PRP
extends,1019,VBZ
hope,1019,NN
to,1019,TO
all,1019,DT
:,1019,:
it,1019,PRP
makes,1019,VBZ
Eternity,1019,NNP
a,1019,DT
rest,1019,NN
--,1019,:
a,1019,DT
mighty,1019,JJ
home,1019,NN
",",1019,","
not,1019,RB
a,1019,DT
terror,1019,NN
and,1019,CC
an,1019,DT
abyss,1019,NN
.,1019,.
Besides,1020,IN
",",1020,","
with,1020,IN
this,1020,DT
creed,1020,NN
",",1020,","
I,1020,PRP
can,1020,MD
so,1020,RB
clearly,1020,RB
distinguish,1020,JJ
between,1020,IN
the,1020,DT
criminal,1020,NN
and,1020,CC
his,1020,PRP$
crime,1020,NN
;,1020,:
I,1020,PRP
can,1020,MD
so,1020,RB
sincerely,1020,RB
forgive,1020,VBP
the,1020,DT
first,1020,JJ
while,1020,IN
I,1020,PRP
abhor,1020,VBP
the,1020,DT
last,1020,JJ
:,1020,:
with,1020,IN
this,1020,DT
creed,1020,NN
revenge,1020,NN
never,1020,RB
worries,1020,VBZ
my,1020,PRP$
heart,1020,NN
",",1020,","
degradation,1020,NN
never,1020,RB
too,1020,RB
deeply,1020,JJ
disgusts,1020,NNS
me,1020,PRP
",",1020,","
injustice,1020,RB
never,1020,RB
crushes,1020,VB
me,1020,PRP
too,1020,RB
low,1020,JJ
:,1020,:
I,1020,PRP
live,1020,VBP
in,1020,IN
calm,1020,NN
",",1020,","
looking,1020,VBG
to,1020,TO
the,1020,DT
end,1020,NN
.,1020,.
'',1020,''
Helen,1021,NNP
's,1021,POS
head,1021,NN
",",1021,","
always,1021,RB
drooping,1021,VBG
",",1021,","
sank,1021,VBD
a,1021,DT
little,1021,JJ
lower,1021,JJR
as,1021,IN
she,1021,PRP
finished,1021,VBD
this,1021,DT
sentence,1021,NN
.,1021,.
I,1022,PRP
saw,1022,VBD
by,1022,IN
her,1022,PRP$
look,1022,NN
she,1022,PRP
wished,1022,VBD
no,1022,RB
longer,1022,JJR
to,1022,TO
talk,1022,VB
to,1022,TO
me,1022,PRP
",",1022,","
but,1022,CC
rather,1022,RB
to,1022,TO
converse,1022,VB
with,1022,IN
her,1022,PRP$
own,1022,JJ
thoughts,1022,NNS
.,1022,.
She,1023,PRP
was,1023,VBD
not,1023,RB
allowed,1023,VBN
much,1023,JJ
time,1023,NN
for,1023,IN
meditation,1023,NN
:,1023,:
a,1023,DT
monitor,1023,NN
",",1023,","
a,1023,DT
great,1023,JJ
rough,1023,JJ
girl,1023,NN
",",1023,","
presently,1023,RB
came,1023,VBD
up,1023,RB
",",1023,","
exclaiming,1023,VBG
in,1023,IN
a,1023,DT
strong,1023,JJ
Cumberland,1023,NNP
accent,1023,NN
--,1023,:
'',1023,''
Helen,1023,NNP
Burns,1023,NNP
",",1023,","
if,1023,IN
you,1023,PRP
do,1023,VBP
n't,1023,RB
go,1023,VB
and,1023,CC
put,1023,VB
your,1023,PRP$
drawer,1023,NN
in,1023,IN
order,1023,NN
",",1023,","
and,1023,CC
fold,1023,VBD
up,1023,RP
your,1023,PRP$
work,1023,NN
this,1023,DT
minute,1023,NN
",",1023,","
I,1023,PRP
'll,1023,MD
tell,1023,VB
Miss,1023,NNP
Scatcherd,1023,NNP
to,1023,TO
come,1023,VB
and,1023,CC
look,1023,VB
at,1023,IN
it,1023,PRP
!,1023,.
'',1023,''
Helen,1024,NNP
sighed,1024,VBD
as,1024,IN
her,1024,PRP$
reverie,1024,NN
fled,1024,VBN
",",1024,","
and,1024,CC
getting,1024,VBG
up,1024,RP
",",1024,","
obeyed,1024,IN
the,1024,DT
monitor,1024,NN
without,1024,IN
reply,1024,NN
as,1024,IN
without,1024,IN
delay,1024,NN
.,1024,.
CHAPTER,1025,NN
VII,1025,NNP
My,1025,NNP
first,1025,JJ
quarter,1025,NN
at,1025,IN
Lowood,1025,NNP
seemed,1025,VBD
an,1025,DT
age,1025,NN
;,1025,:
and,1025,CC
not,1025,RB
the,1025,DT
golden,1025,JJ
age,1025,NN
either,1025,RB
;,1025,:
it,1025,PRP
comprised,1025,VBD
an,1025,DT
irksome,1025,JJ
struggle,1025,NN
with,1025,IN
difficulties,1025,NNS
in,1025,IN
habituating,1025,VBG
myself,1025,PRP
to,1025,TO
new,1025,JJ
rules,1025,NNS
and,1025,CC
unwonted,1025,JJ
tasks,1025,NNS
.,1025,.
The,1026,DT
fear,1026,NN
of,1026,IN
failure,1026,NN
in,1026,IN
these,1026,DT
points,1026,NNS
harassed,1026,VBD
me,1026,PRP
worse,1026,JJR
than,1026,IN
the,1026,DT
physical,1026,JJ
hardships,1026,NN
of,1026,IN
my,1026,PRP$
lot,1026,NN
;,1026,:
though,1026,IN
these,1026,DT
were,1026,VBD
no,1026,DT
trifles,1026,NNS
.,1026,.
During,1027,IN
January,1027,NNP
",",1027,","
February,1027,NNP
",",1027,","
and,1027,CC
part,1027,NN
of,1027,IN
March,1027,NNP
",",1027,","
the,1027,DT
deep,1027,JJ
snows,1027,NNS
",",1027,","
and,1027,CC
",",1027,","
after,1027,IN
their,1027,PRP$
melting,1027,NN
",",1027,","
the,1027,DT
almost,1027,RB
impassable,1027,JJ
roads,1027,NNS
",",1027,","
prevented,1027,VBD
our,1027,PRP$
stirring,1027,VBG
beyond,1027,IN
the,1027,DT
garden,1027,NN
walls,1027,NNS
",",1027,","
except,1027,IN
to,1027,TO
go,1027,VB
to,1027,TO
church,1027,NN
;,1027,:
but,1027,CC
within,1027,IN
these,1027,DT
limits,1027,NNS
we,1027,PRP
had,1027,VBD
to,1027,TO
pass,1027,VB
an,1027,DT
hour,1027,NN
every,1027,DT
day,1027,NN
in,1027,IN
the,1027,DT
open,1027,JJ
air,1027,NN
.,1027,.
Our,1028,PRP$
clothing,1028,NN
was,1028,VBD
insufficient,1028,JJ
to,1028,TO
protect,1028,VB
us,1028,PRP
from,1028,IN
the,1028,DT
severe,1028,JJ
cold,1028,NN
:,1028,:
we,1028,PRP
had,1028,VBD
no,1028,DT
boots,1028,NNS
",",1028,","
the,1028,DT
snow,1028,NN
got,1028,VBD
into,1028,IN
our,1028,PRP$
shoes,1028,NNS
and,1028,CC
melted,1028,VBN
there,1028,EX
:,1028,:
our,1028,PRP$
ungloved,1028,JJ
hands,1028,NNS
became,1028,VBD
numbed,1028,JJ
and,1028,CC
covered,1028,VBN
with,1028,IN
chilblains,1028,NNS
",",1028,","
as,1028,IN
were,1028,VBD
our,1028,PRP$
feet,1028,NNS
:,1028,:
I,1028,PRP
remember,1028,VBP
well,1028,RB
the,1028,DT
distracting,1028,VBG
irritation,1028,NN
I,1028,PRP
endured,1028,VBD
from,1028,IN
this,1028,DT
cause,1028,NN
every,1028,DT
evening,1028,NN
",",1028,","
when,1028,WRB
my,1028,PRP$
feet,1028,NNS
inflamed,1028,VBN
;,1028,:
and,1028,CC
the,1028,DT
torture,1028,NN
of,1028,IN
thrusting,1028,VBG
the,1028,DT
swelled,1028,VBN
",",1028,","
raw,1028,JJ
",",1028,","
and,1028,CC
stiff,1028,JJ
toes,1028,NNS
into,1028,IN
my,1028,PRP$
shoes,1028,NNS
in,1028,IN
the,1028,DT
morning,1028,NN
.,1028,.
Then,1029,RB
the,1029,DT
scanty,1029,NN
supply,1029,NN
of,1029,IN
food,1029,NN
was,1029,VBD
distressing,1029,VBG
:,1029,:
with,1029,IN
the,1029,DT
keen,1029,JJ
appetites,1029,NNS
of,1029,IN
growing,1029,VBG
children,1029,NNS
",",1029,","
we,1029,PRP
had,1029,VBD
scarcely,1029,RB
sufficient,1029,JJ
to,1029,TO
keep,1029,VB
alive,1029,JJ
a,1029,DT
delicate,1029,JJ
invalid,1029,NN
.,1029,.
From,1030,IN
this,1030,DT
deficiency,1030,NN
of,1030,IN
nourishment,1030,NN
resulted,1030,VBD
an,1030,DT
abuse,1030,NN
",",1030,","
which,1030,WDT
pressed,1030,VBD
hardly,1030,RB
on,1030,IN
the,1030,DT
younger,1030,JJR
pupils,1030,NNS
:,1030,:
whenever,1030,VB
the,1030,DT
famished,1030,JJ
great,1030,JJ
girls,1030,NNS
had,1030,VBD
an,1030,DT
opportunity,1030,NN
",",1030,","
they,1030,PRP
would,1030,MD
coax,1030,VB
or,1030,CC
menace,1030,VB
the,1030,DT
little,1030,JJ
ones,1030,NNS
out,1030,IN
of,1030,IN
their,1030,PRP$
portion,1030,NN
.,1030,.
Many,1031,JJ
a,1031,DT
time,1031,NN
I,1031,PRP
have,1031,VBP
shared,1031,VBN
between,1031,IN
two,1031,CD
claimants,1031,NNS
the,1031,DT
precious,1031,JJ
morsel,1031,NN
of,1031,IN
brown,1031,JJ
bread,1031,NN
distributed,1031,VBN
at,1031,IN
tea-time,1031,NN
;,1031,:
and,1031,CC
after,1031,IN
relinquishing,1031,VBG
to,1031,TO
a,1031,DT
third,1031,JJ
half,1031,PDT
the,1031,DT
contents,1031,NNS
of,1031,IN
my,1031,PRP$
mug,1031,NN
of,1031,IN
coffee,1031,NN
",",1031,","
I,1031,PRP
have,1031,VBP
swallowed,1031,VBN
the,1031,DT
remainder,1031,NN
with,1031,IN
an,1031,DT
accompaniment,1031,NN
of,1031,IN
secret,1031,JJ
tears,1031,NNS
",",1031,","
forced,1031,VBN
from,1031,IN
me,1031,PRP
by,1031,IN
the,1031,DT
exigency,1031,NN
of,1031,IN
hunger,1031,NN
.,1031,.
Sundays,1032,NNS
were,1032,VBD
dreary,1032,JJ
days,1032,NNS
in,1032,IN
that,1032,DT
wintry,1032,NN
season,1032,NN
.,1032,.
We,1033,PRP
had,1033,VBD
to,1033,TO
walk,1033,VB
two,1033,CD
miles,1033,NNS
to,1033,TO
Brocklebridge,1033,NNP
Church,1033,NNP
",",1033,","
where,1033,WRB
our,1033,PRP$
patron,1033,NN
officiated,1033,VBN
.,1033,.
We,1034,PRP
set,1034,VBP
out,1034,RP
cold,1034,JJ
",",1034,","
we,1034,PRP
arrived,1034,VBD
at,1034,IN
church,1034,NN
colder,1034,NN
:,1034,:
during,1034,IN
the,1034,DT
morning,1034,NN
service,1034,NN
we,1034,PRP
became,1034,VBD
almost,1034,RB
paralysed,1034,VBN
.,1034,.
It,1035,PRP
was,1035,VBD
too,1035,RB
far,1035,RB
to,1035,TO
return,1035,VB
to,1035,TO
dinner,1035,VB
",",1035,","
and,1035,CC
an,1035,DT
allowance,1035,NN
of,1035,IN
cold,1035,JJ
meat,1035,NN
and,1035,CC
bread,1035,NN
",",1035,","
in,1035,IN
the,1035,DT
same,1035,JJ
penurious,1035,JJ
proportion,1035,NN
observed,1035,VBD
in,1035,IN
our,1035,PRP$
ordinary,1035,JJ
meals,1035,NNS
",",1035,","
was,1035,VBD
served,1035,VBN
round,1035,NN
between,1035,IN
the,1035,DT
services,1035,NNS
.,1035,.
At,1036,IN
the,1036,DT
close,1036,NN
of,1036,IN
the,1036,DT
afternoon,1036,NN
service,1036,NN
we,1036,PRP
returned,1036,VBN
by,1036,IN
an,1036,DT
exposed,1036,JJ
and,1036,CC
hilly,1036,RB
road,1036,NN
",",1036,","
where,1036,WRB
the,1036,DT
bitter,1036,JJ
winter,1036,NN
wind,1036,NN
",",1036,","
blowing,1036,VBG
over,1036,RP
a,1036,DT
range,1036,NN
of,1036,IN
snowy,1036,JJ
summits,1036,NNS
to,1036,TO
the,1036,DT
north,1036,NN
",",1036,","
almost,1036,RB
flayed,1036,VBD
the,1036,DT
skin,1036,NN
from,1036,IN
our,1036,PRP$
faces,1036,VBZ
.,1036,.
I,1037,PRP
can,1037,MD
remember,1037,VB
Miss,1037,NNP
Temple,1037,NNP
walking,1037,VBG
lightly,1037,RB
and,1037,CC
rapidly,1037,RB
along,1037,IN
our,1037,PRP$
drooping,1037,VBG
line,1037,NN
",",1037,","
her,1037,PRP$
plaid,1037,JJ
cloak,1037,NN
",",1037,","
which,1037,WDT
the,1037,DT
frosty,1037,NN
wind,1037,NN
fluttered,1037,VBD
",",1037,","
gathered,1037,VBD
close,1037,JJ
about,1037,IN
her,1037,PRP
",",1037,","
and,1037,CC
encouraging,1037,VBG
us,1037,PRP
",",1037,","
by,1037,IN
precept,1037,NN
and,1037,CC
example,1037,NN
",",1037,","
to,1037,TO
keep,1037,VB
up,1037,RP
our,1037,PRP$
spirits,1037,NNS
",",1037,","
and,1037,CC
march,1037,RB
forward,1037,RB
",",1037,","
as,1037,IN
she,1037,PRP
said,1037,VBD
",",1037,","
``,1037,``
like,1037,IN
stalwart,1037,NN
soldiers,1037,NNS
.,1037,.
'',1037,''
The,1038,DT
other,1038,JJ
teachers,1038,NNS
",",1038,","
poor,1038,JJ
things,1038,NNS
",",1038,","
were,1038,VBD
generally,1038,RB
themselves,1038,PRP
too,1038,RB
much,1038,RB
dejected,1038,VBN
to,1038,TO
attempt,1038,VB
the,1038,DT
task,1038,NN
of,1038,IN
cheering,1038,VBG
others,1038,NNS
.,1038,.
How,1039,WRB
we,1039,PRP
longed,1039,VBD
for,1039,IN
the,1039,DT
light,1039,NN
and,1039,CC
heat,1039,NN
of,1039,IN
a,1039,DT
blazing,1039,NN
fire,1039,NN
when,1039,WRB
we,1039,PRP
got,1039,VBD
back,1039,RB
!,1039,.
But,1040,CC
",",1040,","
to,1040,TO
the,1040,DT
little,1040,JJ
ones,1040,NNS
at,1040,IN
least,1040,JJS
",",1040,","
this,1040,DT
was,1040,VBD
denied,1040,VBN
:,1040,:
each,1040,DT
hearth,1040,NN
in,1040,IN
the,1040,DT
schoolroom,1040,NN
was,1040,VBD
immediately,1040,RB
surrounded,1040,VBN
by,1040,IN
a,1040,DT
double,1040,JJ
row,1040,NN
of,1040,IN
great,1040,JJ
girls,1040,NNS
",",1040,","
and,1040,CC
behind,1040,IN
them,1040,PRP
the,1040,DT
younger,1040,JJR
children,1040,NNS
crouched,1040,VBN
in,1040,IN
groups,1040,NNS
",",1040,","
wrapping,1040,VBG
their,1040,PRP$
starved,1040,VBN
arms,1040,NNS
in,1040,IN
their,1040,PRP$
pinafores,1040,NNS
.,1040,.
A,1041,DT
little,1041,JJ
solace,1041,NN
came,1041,VBD
at,1041,IN
tea-time,1041,NN
",",1041,","
in,1041,IN
the,1041,DT
shape,1041,NN
of,1041,IN
a,1041,DT
double,1041,JJ
ration,1041,NN
of,1041,IN
bread,1041,NN
--,1041,:
a,1041,DT
whole,1041,JJ
",",1041,","
instead,1041,RB
of,1041,IN
a,1041,DT
half,1041,NN
",",1041,","
slice,1041,NN
--,1041,:
with,1041,IN
the,1041,DT
delicious,1041,JJ
addition,1041,NN
of,1041,IN
a,1041,DT
thin,1041,JJ
scrape,1041,NN
of,1041,IN
butter,1041,NN
:,1041,:
it,1041,PRP
was,1041,VBD
the,1041,DT
hebdomadal,1041,JJ
treat,1041,NN
to,1041,TO
which,1041,WDT
we,1041,PRP
all,1041,DT
looked,1041,VBD
forward,1041,RB
from,1041,IN
Sabbath,1041,NNP
to,1041,TO
Sabbath,1041,NNP
.,1041,.
I,1042,PRP
generally,1042,RB
contrived,1042,VBD
to,1042,TO
reserve,1042,VB
a,1042,DT
moiety,1042,NN
of,1042,IN
this,1042,DT
bounteous,1042,JJ
repast,1042,NN
for,1042,IN
myself,1042,NN
;,1042,:
but,1042,CC
the,1042,DT
remainder,1042,NN
I,1042,PRP
was,1042,VBD
invariably,1042,RB
obliged,1042,VBN
to,1042,TO
part,1042,NN
with,1042,IN
.,1042,.
The,1043,DT
Sunday,1043,NNP
evening,1043,NN
was,1043,VBD
spent,1043,VBN
in,1043,IN
repeating,1043,VBG
",",1043,","
by,1043,IN
heart,1043,NN
",",1043,","
the,1043,DT
Church,1043,NNP
Catechism,1043,NNP
",",1043,","
and,1043,CC
the,1043,DT
fifth,1043,NN
",",1043,","
sixth,1043,JJ
",",1043,","
and,1043,CC
seventh,1043,JJ
chapters,1043,NNS
of,1043,IN
St.,1043,NNP
Matthew,1043,NNP
;,1043,:
and,1043,CC
in,1043,IN
listening,1043,VBG
to,1043,TO
a,1043,DT
long,1043,JJ
sermon,1043,NN
",",1043,","
read,1043,VBN
by,1043,IN
Miss,1043,NNP
Miller,1043,NNP
",",1043,","
whose,1043,WP$
irrepressible,1043,JJ
yawns,1043,NN
attested,1043,VBD
her,1043,PRP$
weariness,1043,NN
.,1043,.
A,1044,DT
frequent,1044,JJ
interlude,1044,NN
of,1044,IN
these,1044,DT
performances,1044,NNS
was,1044,VBD
the,1044,DT
enactment,1044,NN
of,1044,IN
the,1044,DT
part,1044,NN
of,1044,IN
Eutychus,1044,NNP
by,1044,IN
some,1044,DT
half-dozen,1044,NNS
of,1044,IN
little,1044,JJ
girls,1044,NNS
",",1044,","
who,1044,WP
",",1044,","
overpowered,1044,VBD
with,1044,IN
sleep,1044,NN
",",1044,","
would,1044,MD
fall,1044,VB
down,1044,RP
",",1044,","
if,1044,IN
not,1044,RB
out,1044,IN
of,1044,IN
the,1044,DT
third,1044,JJ
loft,1044,NN
",",1044,","
yet,1044,RB
off,1044,IN
the,1044,DT
fourth,1044,JJ
form,1044,NN
",",1044,","
and,1044,CC
be,1044,VB
taken,1044,VBN
up,1044,RP
half,1044,JJ
dead,1044,JJ
.,1044,.
The,1045,DT
remedy,1045,NN
was,1045,VBD
",",1045,","
to,1045,TO
thrust,1045,VB
them,1045,PRP
forward,1045,RB
into,1045,IN
the,1045,DT
centre,1045,NN
of,1045,IN
the,1045,DT
schoolroom,1045,NN
",",1045,","
and,1045,CC
oblige,1045,VB
them,1045,PRP
to,1045,TO
stand,1045,VB
there,1045,EX
till,1045,VB
the,1045,DT
sermon,1045,NN
was,1045,VBD
finished,1045,VBN
.,1045,.
Sometimes,1046,RB
their,1046,PRP$
feet,1046,NNS
failed,1046,VBD
them,1046,PRP
",",1046,","
and,1046,CC
they,1046,PRP
sank,1046,VBP
together,1046,RB
in,1046,IN
a,1046,DT
heap,1046,NN
;,1046,:
they,1046,PRP
were,1046,VBD
then,1046,RB
propped,1046,VBN
up,1046,RP
with,1046,IN
the,1046,DT
monitors,1046,NNS
',1046,POS
high,1046,JJ
stools,1046,NNS
.,1046,.
I,1047,PRP
have,1047,VBP
not,1047,RB
yet,1047,RB
alluded,1047,VBN
to,1047,TO
the,1047,DT
visits,1047,NNS
of,1047,IN
Mr.,1047,NNP
Brocklehurst,1047,NNP
;,1047,:
and,1047,CC
indeed,1047,RB
that,1047,IN
gentleman,1047,NN
was,1047,VBD
from,1047,IN
home,1047,NN
during,1047,IN
the,1047,DT
greater,1047,JJR
part,1047,NN
of,1047,IN
the,1047,DT
first,1047,JJ
month,1047,NN
after,1047,IN
my,1047,PRP$
arrival,1047,NN
;,1047,:
perhaps,1047,RB
prolonging,1047,VBG
his,1047,PRP$
stay,1047,NN
with,1047,IN
his,1047,PRP$
friend,1047,NN
the,1047,DT
archdeacon,1047,NN
:,1047,:
his,1047,PRP$
absence,1047,NN
was,1047,VBD
a,1047,DT
relief,1047,NN
to,1047,TO
me,1047,PRP
.,1047,.
I,1048,PRP
need,1048,VBP
not,1048,RB
say,1048,VB
that,1048,IN
I,1048,PRP
had,1048,VBD
my,1048,PRP$
own,1048,JJ
reasons,1048,NNS
for,1048,IN
dreading,1048,VBG
his,1048,PRP$
coming,1048,NN
:,1048,:
but,1048,CC
come,1048,VB
he,1048,PRP
did,1048,VBD
at,1048,IN
